Timestamp,Market Long proba (%),Market Short proba (%),Order Type,Market Mid,Holding,Holding Value
2017-08-09 23:09:25.740367,0.522471,0.513934,0,3358.435,0.1,10000.0
2017-08-09 23:09:28.720421,0.522471,0.513934,0,3358.435,0.2,9999.999999999998
2017-08-09 23:09:32.107902,0.329623,0.327797,-1,3358.435,0.2,9999.999999999998
2017-08-09 23:09:34.653776,0.0202743,0.0196057,-1,3358.435,0.2,9999.999999999998
2017-08-09 23:09:37.301899,0.000559755,0.000530784,-1,3358.435,0.2,9999.999999999998
2017-08-09 23:09:39.650544,0.000466226,0.00044236,-1,3358.435,0.2,9999.999999999998
2017-08-09 23:09:42.346320,0.000464056,0.000440313,-1,3358.51,0.2,10000.014999999998
2017-08-09 23:09:44.871383,0.394652,0.0756907,-1,3357.1400000000003,0.2,9999.740999999998
2017-08-09 23:09:47.476484,0.289539,0.308569,-1,3357.23,0.2,9999.758999999998
2017-08-09 23:09:50.136985,0.37768,0.235503,-1,3358.5150000000003,0.2,10000.015999999998
2017-08-09 23:09:52.718594,0.487712,0.164535,-1,3358.5150000000003,0.2,10000.015999999998
