Timestamp;Market Long proba (%);Market Short proba (%);Order Type;Market Mid;Holding;Holding Value
57:09.1;0.0208939;2.95E-10;-1;3190.345;0.12;382.8414
57:41.9;0.0189842;2.15E-10;-1;3190.345;0.12;382.8414
58:15.0;0.0174054;1.62E-10;-1;3183.475;0.12;382.017
58:48.4;0.0160753;1.25E-10;-1;3185.53;0.12;382.2636
59:21.6;0.273215;7.38E-05;-1;3186.455;0.12;382.3746
59:54.6;0.467626;0.0082987;-1;3190.995;0.12;382.9194
00:27.8;0.529591;0.0106967;0;3193.445;0.13;415.14785
01:01.1;0.576848;0.00675337;0;3193.615;0.14;447.1061
01:33.9;0.635577;0.00238912;0;3199.96;0.15;479.994
02:06.9;0.729285;0.000233121;0;3198.535;0.16;511.7656
02:40.0;0.60543;0.00434601;0;3198.315;0.17;543.71355
03:13.2;0.534648;0.0103361;0;3198.005;0.18;575.6409
03:46.2;0.485802;0.0136888;-1;3197.62;0.18;575.5716
04:19.4;0.443759;0.0164629;-1;3198.145;0.18;575.6661
04:52.9;0.484254;0.0140873;-1;3198.145;0.18;575.6661
05:26.1;0.449289;0.0122268;-1;3199.975;0.18;575.9955
05:59.3;0.489944;0.0104405;-1;3199.975;0.18;575.9955
06:32.8;0.454508;0.00904653;-1;3199.985;0.18;575.9973
07:06.3;0.494749;0.00773348;-1;3199.985;0.18;575.9973
07:39.5;0.458888;0.00669744;-1;3199.925;0.18;575.9865
08:12.7;0.420375;0.00783626;-1;3199.995;0.18;575.9991
08:45.6;0.462552;0.00661596;-1;3199.995;0.18;575.9991
09:19.3;0.429711;0.00579623;-1;3199.995;0.18;575.9991
09:52.5;0.394267;0.00500756;-1;3201.005;0.18;576.1809
10:25.7;0.438082;0.00418999;-1;3202.795;0.18;576.5031
10:59.1;0.485658;0.00346417;-1;3202.795;0.18;576.5031
11:32.2;0.451176;0.0030183;-1;3204.34;0.18;576.7812
12:06.3;0.491684;0.00256806;-1;3204.51;0.18;576.8118
12:39.7;0.535015;0.0021616;0;3203.865;0.19;608.73435
13:13.3;0.496201;0.00252435;-1;3200.055;0.19;608.01045
13:46.6;0.454034;0.00298831;-1;3202.64;0.19;608.5016
14:20.0;0.493733;0.00255078;-1;3204.005;0.19;608.76095
14:53.5;0.536829;0.00214897;0;3204.005;0.2;640.801
15:27.0;0.497862;0.00184086;-1;3204.005;0.2;640.801
16:00.3;0.45554;0.00155633;-1;3204.005;0.2;640.801
16:33.9;0.416842;0.00133262;-1;3202.06;0.2;640.412
17:08.2;0.382298;0.00153878;-1;3202.545;0.2;640.509
17:41.6;0.426684;0.00128309;-1;3203.35;0.2;640.67
18:15.5;0.475006;0.00105956;-1;3203.815;0.2;640.763
18:49.1;0.520299;0.000888425;0;3203.73;0.21;672.7833
19:22.7;0.482764;0.00103227;-1;3203.69;0.21;672.7749
19:56.4;0.441888;0.00121665;-1;3203.985;0.21;672.83685
20:29.9;0.482522;0.0010368;-1;3203.985;0.21;672.83685
21:03.8;0.447772;0.000905319;-1;3203.985;0.21;672.83685
21:37.4;0.410412;0.000781721;-1;3203.985;0.21;672.83685
22:10.9;0.376634;0.000683324;-1;3203.985;0.21;672.83685
22:44.9;0.346685;0.000605165;-1;3203.985;0.21;672.83685
23:18.7;0.320223;0.000542362;-1;3203.985;0.21;672.83685
23:52.2;0.296843;0.000491273;-1;3203.985;0.21;672.83685
24:25.7;0.27615;0.00044922;-1;3203.985;0.21;672.83685
24:59.5;0.257785;0.000414221;-1;3203.985;0.21;672.83685
25:33.4;0.241433;0.000384789;-1;3203.985;0.21;672.83685
26:07.2;0.22682;0.000359801;-1;3205.905;0.21;673.24005
26:41.1;0.271609;0.000296737;-1;3205.905;0.21;673.24005
27:15.1;0.257653;0.000281489;-1;3205.905;0.21;673.24005
27:49.0;0.24157;0.000264734;-1;3205.905;0.21;673.24005
28:22.7;0.226958;0.000250285;-1;3205.905;0.21;673.24005
28:57.4;0.213835;0.0002379;-1;3205.905;0.21;673.24005
29:31.3;0.202018;0.000227198;-1;3205.905;0.21;673.24005
30:05.4;0.191336;0.000217871;-1;3205.905;0.21;673.24005
30:40.1;0.181646;0.000209678;-1;3205.905;0.21;673.24005
31:14.3;0.172824;0.000202429;-1;3208.495;0.21;673.78395
31:49.4;0.212997;0.000174927;-1;3214.14;0.21;674.9694
32:23.5;0.260114;0.000153817;-1;3215.725;0.21;675.30225
32:57.6;0.310773;0.00013828;-1;3215.82;0.21;675.3222
33:31.7;0.362961;0.000126613;-1;3215.905;0.21;675.34005
34:05.8;0.414697;0.000117663;-1;3215.905;0.21;675.34005
34:39.9;0.387138;0.000113623;-1;3215.905;0.21;675.34005
35:14.5;0.356521;0.000109385;-1;3215.905;0.21;675.34005
35:48.7;0.328954;0.000105771;-1;3219.855;0.21;676.16955
36:22.9;0.375326;0.000100294;-1;3219.985;0.21;676.19685
36:57.2;0.426234;9.53E-05;-1;3219.995;0.21;676.19895
37:31.5;0.475097;9.12E-05;-1;3219.995;0.21;676.19895
38:06.1;0.441647;8.87E-05;-1;3221.515;0.21;676.51815
38:40.4;0.482884;8.58E-05;-1;3223.705;0.21;676.97805
39:14.7;0.526993;8.30E-05;0;3224.1;0.22;709.302
39:49.0;0.567486;8.06E-05;0;3224.565;0.23;741.64995
40:23.4;0.603766;7.85E-05;0;3224.985;0.24;773.9964
40:57.9;0.635979;7.68E-05;0;3224.985;0.25;806.24625
41:32.1;0.59074;7.45E-05;0;3224.995;0.26;838.4987
42:06.4;0.618253;7.33E-05;0;3224.995;0.27;870.74865
42:40.8;0.573301;7.13E-05;0;3224.995;0.28;902.9986
43:15.4;0.524935;6.94E-05;0;3239.995;0.29;939.59855
43:50.9;0.558421;6.82E-05;0;3243.07;0.3;972.921
44:25.7;0.595075;6.69E-05;0;3246.48;0.31;1006.4088
45:00.3;0.628228;6.57E-05;0;3247.73;0.32;1039.2736
45:34.5;0.657613;6.47E-05;0;3246.965;0.33;1071.49845
46:09.0;0.611592;7.89E-05;0;3246.965;0.34;1103.9681
46:43.7;0.561205;7.63E-05;0;3246.965;0.35;1136.43775
47:18.3;0.51316;7.40E-05;0;3249.975;0.36;1169.991
47:53.5;0.547707;7.25E-05;0;3254.555;0.37;1204.18535
48:28.3;0.585493;7.10E-05;0;3269.995;0.38;1242.5981
49:03.1;0.619727;6.96E-05;0;3269.995;0.39;1275.29805
49:38.0;0.575235;6.79E-05;0;3269.955;0.4;1307.982
50:12.8;0.526791;8.26E-05;0;3269.955;0.41;1340.68155
50:47.6;0.481349;8.00E-05;-1;3269.745;0.41;1340.59545
51:22.1;0.439985;9.44E-05;-1;3269.825;0.41;1340.62825
51:56.9;0.480706;9.11E-05;-1;3269.825;0.41;1340.62825
52:32.0;0.446123;8.85E-05;-1;3269.32;0.41;1340.4212
53:06.3;0.408937;0.000103016;-1;3271.935;0.41;1341.49335
53:41.0;0.451847;9.86E-05;-1;3274.23;0.41;1342.4343
54:15.6;0.498425;9.43E-05;-1;3273.87;0.41;1342.2867
54:50.6;0.462773;0.000108828;-1;3276.725;0.41;1343.45725
55:25.5;0.502357;0.000104226;0;3277.495;0.42;1376.5479
56:00.6;0.544708;9.98E-05;0;3278.665;0.43;1409.82595
56:35.7;0.583384;9.61E-05;0;3278.685;0.44;1442.6214
57:10.5;0.617903;9.30E-05;0;3278.685;0.45;1475.40825
57:45.4;0.573507;8.94E-05;0;3278.685;0.46;1508.1951
58:20.3;0.525173;8.60E-05;0;3278.685;0.47;1540.98195
58:55.3;0.479865;8.31E-05;-1;3278.685;0.47;1540.98195
59:30.3;0.438647;8.06E-05;-1;3278.685;0.47;1540.98195
00:05.3;0.401696;7.86E-05;-1;3278.685;0.47;1540.98195
00:40.4;0.368859;7.68E-05;-1;3278.685;0.47;1540.98195
01:16.9;0.33981;7.53E-05;-1;3277.005;0.47;1540.19235
01:51.9;0.314151;8.46E-05;-1;3270.505;0.47;1537.13735
02:26.8;0.291473;9.42E-05;-1;3270.485;0.47;1537.12795
03:02.1;0.271389;0.000104019;-1;3270.485;0.47;1537.12795
03:37.4;0.253552;0.000101604;-1;3270.485;0.47;1537.12795
04:12.8;0.237655;9.95E-05;-1;3270.485;0.47;1537.12795
04:48.2;0.223435;9.76E-05;-1;3270.055;0.47;1536.92585
05:23.5;0.210667;0.000105212;-1;3268.725;0.47;1536.30075
05:58.8;0.199158;0.000112912;-1;3266.915;0.47;1535.45005
06:34.1;0.188745;0.000120687;-1;3262.59;0.47;1533.4173
07:09.0;0.17929;0.000128529;-1;3261.415;0.47;1532.86505
07:44.4;0.170675;0.000136431;-1;3260.05;0.47;1532.2235
08:19.5;0.162799;0.000144386;-1;3259.95;0.47;1532.1765
08:55.2;0.155576;0.00015239;-1;3258.32;0.47;1531.4104
09:30.4;0.148932;0.000160438;-1;3258.885;0.47;1531.67595
10:06.1;0.186037;0.000142325;-1;3259.795;0.47;1532.10365
10:41.7;0.230261;0.000128131;-1;3259.885;0.47;1532.14595
11:17.4;0.278997;0.000117344;-1;3261.405;0.47;1532.86035
11:53.4;0.330477;0.000108993;-1;3261.405;0.47;1532.86035
12:30.5;0.311255;0.000106399;-1;3262.885;0.47;1533.55595
13:06.0;0.35835;0.000100624;-1;3269.03;0.47;1536.4441
13:41.7;0.409814;9.54E-05;-1;3270.985;0.47;1537.36295
14:17.5;0.459631;9.12E-05;-1;3276.09;0.47;1539.7623
14:53.2;0.506201;8.77E-05;0;3278.485;0.48;1573.6728
15:29.0;0.548766;8.49E-05;0;3278.03;0.49;1606.2347
16:04.6;0.508902;9.96E-05;0;3277.89;0.5;1638.945
16:40.4;0.465574;0.000118433;-1;3278.065;0.5;1639.0325
17:16.0;0.504344;0.000112915;0;3278.005;0.51;1671.78255
17:51.5;0.467582;0.000130818;-1;3278.005;0.51;1671.78255
18:27.0;0.428165;0.000123695;-1;3270.005;0.51;1667.70255
19:02.6;0.392408;0.000143398;-1;3270.005;0.51;1667.70255
19:37.8;0.360637;0.000135949;-1;3270.005;0.51;1667.70255
20:13.8;0.332546;0.000129868;-1;3274.445;0.51;1669.96695
20:50.4;0.378833;0.000121051;-1;3274.985;0.51;1670.24235
21:27.4;0.429611;0.000113226;-1;3278.685;0.51;1672.12935
22:03.4;0.478262;0.00010699;-1;3278.685;0.51;1672.12935
22:39.2;0.444514;0.000103196;-1;3278.685;0.51;1672.12935
23:16.3;0.40755;9.93E-05;-1;3279.995;0.51;1672.79745
23:52.4;0.450552;9.53E-05;-1;3280.035;0.51;1672.81785
24:28.5;0.497227;9.14E-05;-1;3281.115;0.51;1673.36865
25:04.5;0.540575;8.81E-05;0;3283.995;0.52;1707.6774
25:40.2;0.579726;8.54E-05;0;3285.995;0.53;1741.57735
26:16.3;0.614657;8.31E-05;0;3285.995;0.54;1774.4373
26:52.2;0.57043;8.04E-05;0;3287.715;0.55;1808.24325
27:28.4;0.599999;7.88E-05;0;3287.945;0.56;1841.2492
28:05.2;0.632116;7.70E-05;0;3289.935;0.57;1875.26295
28:42.0;0.661009;7.55E-05;0;3294.485;0.58;1910.8013
29:18.2;0.68657;7.42E-05;0;3297.465;0.59;1945.50435
29:54.3;0.709164;7.30E-05;0;3298.41;0.6;1979.046
30:30.4;0.729176;7.20E-05;0;3298.625;0.61;2012.16125
31:06.6;0.746951;7.11E-05;0;3298.905;0.62;2045.3211
31:42.9;0.762793;7.02E-05;0;3298.905;0.63;2078.31015
32:19.2;0.71745;6.80E-05;0;3298.905;0.64;2111.2992
32:55.6;0.666108;6.60E-05;0;3298.97;0.65;2144.3305
33:32.0;0.685677;6.52E-05;0;3299.705;0.66;2177.8053
34:08.4;0.707975;6.44E-05;0;3299.995;0.67;2210.99665
34:44.7;0.728093;6.37E-05;0;3299.995;0.68;2243.9966
35:21.2;0.681589;6.21E-05;0;3300.505;0.69;2277.34845
35:57.3;0.699952;6.15E-05;0;3300.975;0.7;2310.6825
36:34.0;0.720665;6.09E-05;0;3300.975;0.71;2343.69225
37:10.6;0.674018;5.95E-05;0;3300.205;0.72;2376.1476
37:46.8;0.622112;7.47E-05;0;3300.49;0.73;2409.3577
38:23.5;0.646024;7.35E-05;0;3300.475;0.74;2442.3515
