Timestamp,Market Long proba (%),Market Short proba (%),Order Type,Market Mid,Holding,Holding Value
2017-08-10 20:16:56.790803,0.490459,0.487581,-1,3424.065,0,10000.0
2017-08-10 20:16:59.149290,0.490459,0.487581,-1,3424.065,0,10000.0
2017-08-10 20:17:01.596454,0.0041064,0.00379034,-1,3424.065,0,10000.0
2017-08-10 20:17:04.453700,1.33227e-06,1.28093e-06,-1,3424.065,0,10000.0
2017-08-10 20:17:07.420343,1.33226e-06,1.28092e-06,-1,3424.065,0,10000.0
2017-08-10 20:17:10.224788,1.33226e-06,1.28092e-06,-1,3424.065,0,10000.0
2017-08-10 20:17:12.526715,1.33226e-06,1.28092e-06,-1,3424.065,0,10000.0
2017-08-10 20:17:15.236102,1.33226e-06,1.28092e-06,-1,3424.065,0,10000.0
2017-08-10 20:17:17.999128,1.33226e-06,1.28092e-06,-1,3424.065,0,10000.0
2017-08-10 20:17:20.597221,1.33226e-06,1.28092e-06,-1,3424.065,0,10000.0
2017-08-10 20:17:22.904642,1.33226e-06,1.28092e-06,-1,3424.065,0,10000.0
2017-08-10 20:17:25.437837,1.33226e-06,1.28092e-06,-1,3424.065,0,10000.0
