Timestamp,Market Long proba (%),Market Short proba (%),Order Type,Market Mid,Holding,Holding Value
2017-08-15 22:53:40.343462,0.495258,0.495748,-1,4155.495,0,100000.0
2017-08-15 22:53:42.786033,0.90322,0.0963535,0,4154.655000000001,0.01,100000.0
2017-08-15 22:53:45.330674,0.510942,0.489846,0,4154.3150000000005,0.01,99999.9966
2017-08-15 22:53:47.535114,0.177362,0.818114,1,4154.3150000000005,0,99999.9966
2017-08-15 22:53:49.937880,0.00779267,0.991685,1,4152.695,0,99999.9966
2017-08-15 22:53:52.492919,0.00139892,0.998501,1,4152.695,0,99999.9966
2017-08-15 22:53:54.810457,0.00128414,0.998624,1,4152.695,0,99999.9966
2017-08-15 22:53:56.876009,0.00126447,0.998645,1,4152.695,0,99999.9966
2017-08-15 22:53:59.291990,0.0688253,0.648853,1,4152.695,0,99999.9966
2017-08-15 22:54:01.924324,0.0923642,0.437971,-1,4152.695,0,99999.9966
2017-08-15 22:54:04.043271,0.0452031,0.321405,-1,4152.695,0,99999.9966
2017-08-15 22:54:06.262400,0.00466374,0.156732,-1,4152.695,0,99999.9966
2017-08-15 22:54:09.045843,4.56107e-05,0.0274302,-1,4152.695,0,99999.9966
2017-08-15 22:54:11.184174,3.25566e-06,0.00737159,-1,4152.695,0,99999.9966
2017-08-15 22:54:13.371629,2.05395e-06,0.00574137,-1,4152.695,0,99999.9966
2017-08-15 22:54:15.685580,1.81575e-06,0.00536434,-1,4152.695,0,99999.9966
2017-08-15 22:54:17.878910,1.6498e-06,0.00508682,-1,4151.6900000000005,0,99999.9966
2017-08-15 22:54:20.443892,0.0283071,0.330332,-1,4152.505,0,99999.9966
2017-08-15 22:54:22.702093,0.0219254,0.498904,-1,4152.505,0,99999.9966
2017-08-15 22:54:25.105890,0.0134649,0.605276,1,4150.795,0,99999.9966
2017-08-15 22:54:27.539679,0.00512914,0.702902,1,4150.525,0,99999.9966
2017-08-15 22:54:30.914312,0.000243008,0.851287,1,4150.445,0,99999.9966
2017-08-15 22:54:33.902356,2.49914e-06,0.960196,1,4150.27,0,99999.9966
2017-08-15 22:54:37.358989,2.61265e-07,0.982875,1,4150.26,0,99999.9966
2017-08-15 22:54:40.945203,1.52694e-07,0.986333,1,4150.1900000000005,0,99999.9966
2017-08-15 22:54:43.528573,1.22515e-07,0.987586,1,4150.16,0,99999.9966
2017-08-15 22:54:47.099893,1.03266e-07,0.988497,1,4150.135,0,99999.9966
2017-08-15 22:54:50.091206,8.87444e-08,0.989262,1,4150.155,0,99999.9966
2017-08-15 22:54:52.897936,7.73631e-08,0.989922,1,4150.555,0,99999.9966
2017-08-15 22:54:55.516317,0.00668573,0.686807,1,4149.860000000001,0,99999.9966
2017-08-15 22:54:58.179342,0.00648302,0.689197,1,4149.860000000001,0,99999.9966
2017-08-15 22:55:01.007336,0.00114777,0.790348,1,4149.325,0,99999.9966
2017-08-15 22:55:03.715728,1.99347e-05,0.924983,1,4148.665,0,99999.9966
2017-08-15 22:55:06.699116,7.35566e-07,0.975604,1,4148.665,0,99999.9966
2017-08-15 22:55:09.488743,2.52338e-07,0.984101,1,4149.845,0,99999.9966
2017-08-15 22:55:12.874495,0.00935538,0.668843,1,4150.005,0,99999.9966
2017-08-15 22:55:16.689344,0.0250184,0.502815,1,4150.005,0,99999.9966
2017-08-15 22:55:20.365823,0.0459906,0.350799,-1,4150.005,0,99999.9966
2017-08-15 22:55:24.088645,0.0819952,0.225801,-1,4150.005,0,99999.9966
2017-08-15 22:55:27.961891,0.0667695,0.18938,-1,4150.005,0,99999.9966
2017-08-15 22:55:31.456012,0.0584028,0.168422,-1,4150.005,0,99999.9966
