Timestamp,Market Long proba (%),Market Short proba (%),Order Type,Market Mid,Holding,Holding Value
2017-08-26 16:40:54.120169,0.505979,0.518195,1,4310.975,49.99,215505.64025000003
2017-08-26 16:40:57.832691,0.270087,0.279671,-1,4310.975,49.99,215505.64025000003
2017-08-26 16:41:01.772140,0.0744697,0.0789189,-1,4310.975,49.99,215505.64025000003
2017-08-26 16:41:05.654426,0.0287312,0.0307363,-1,3166.1,49.99,158273.339
2017-08-26 16:41:09.851549,0.0226007,0.449083,-1,4289.3099999999995,49.99,214422.60689999998
2017-08-26 16:41:14.427089,0.0321148,0.706408,1,4289.3099999999995,49.98,214379.71379999997
2017-08-26 16:41:18.968388,0.00260885,0.894247,1,4289.3099999999995,49.97,214336.82069999998
2017-08-26 16:41:23.332095,0.180547,0.515782,1,4289.3099999999995,49.96,214293.92759999997
2017-08-26 16:41:27.465130,0.0192838,0.299225,-1,4289.3099999999995,49.96,214293.92759999997
2017-08-26 16:41:31.353226,0.00147324,0.112577,-1,4289.3099999999995,49.96,214293.92759999997
2017-08-26 16:41:38.306960,0.000217176,0.0440567,-1,4289.3099999999995,49.96,214293.92759999997
2017-08-26 16:41:42.452807,0.00011117,0.0289115,-1,4289.3099999999995,49.96,214293.92759999997
2017-08-26 16:41:46.609140,8.74961e-05,0.0243003,-1,4289.3099999999995,49.96,214293.92759999997
2017-08-26 16:41:50.544413,7.50884e-05,0.0216271,-1,4289.3099999999995,49.96,214293.92759999997
2017-08-26 16:41:54.633207,6.61627e-05,0.0195801,-1,4289.3099999999995,49.96,214293.92759999997
2017-08-26 16:41:58.809661,5.91946e-05,0.0179022,-1,4289.3099999999995,49.96,214293.92759999997
2017-08-26 16:42:03.102141,5.35745e-05,0.0164933,-1,3166.32,49.96,158189.34720000002
2017-08-26 16:42:07.131182,0.0121993,0.35937,-1,3144.44,49.96,157096.2224
2017-08-26 16:42:11.676479,0.0786622,0.564974,1,4246.42,49.95,212108.679
2017-08-26 16:42:16.120789,0.0184316,0.688687,1,4246.42,49.94,212066.2148
2017-08-26 16:42:20.682719,0.13537,0.501243,1,4246.42,49.93,212023.7506
2017-08-26 16:42:25.079991,0.221813,0.396005,-1,4246.42,49.93,212023.7506
2017-08-26 16:42:29.319739,0.192106,0.356497,-1,4246.42,49.93,212023.7506
2017-08-26 16:42:33.600124,0.167081,0.323524,-1,4246.42,49.93,212023.7506
2017-08-26 16:42:37.710632,0.141194,0.290012,-1,4246.42,49.93,212023.7506
2017-08-26 16:42:42.070179,0.113064,0.253252,-1,4246.42,49.93,212023.7506
2017-08-26 16:42:46.423680,0.0836952,0.212193,-1,4246.42,49.93,212023.7506
