Market Long proba (%),Market Short proba (%),Order Type,Market Mid
0.50034,0.474316,0,2829.975
0.50034,0.474316,0,2829.975
0.232326,0.218473,-1,2829.975
0.0523781,0.0462604,-1,2829.975
0.0220035,0.0189207,-1,2829.975
0.0179614,0.0153632,-1,2829.975
