Timestamp,Market Long proba (%),Market Short proba (%),Order Type,Market Mid,Holding,Holding Value
2017-08-09 21:25:41.788980,0.512147,0.496272,0,3354.995,0.1,10000.0
2017-08-09 21:25:45.042417,0.512147,0.496272,0,3354.995,0.2,10000.0
2017-08-09 21:25:47.367561,0.155879,0.145994,-1,3354.995,0.2,10000.0
2017-08-09 21:25:49.951444,0.00571668,0.00516074,-1,3354.995,0.2,10000.0
2017-08-09 21:25:53.384858,0.00115418,0.00103104,-1,3354.995,0.2,10000.0
2017-08-09 21:25:56.125654,0.00109053,0.000974089,-1,3354.995,0.2,10000.0
2017-08-09 21:25:58.652229,0.00107819,0.000963053,-1,3354.995,0.2,10000.0
2017-08-09 21:26:01.838364,0.00106668,0.000952757,-1,3354.995,0.2,10000.0
2017-08-09 21:26:04.233488,0.00105543,0.000942699,-1,3354.995,0.2,10000.0
2017-08-09 21:26:06.854779,0.00104443,0.000932866,-1,3354.995,0.2,10000.0
2017-08-09 21:26:08.981014,0.00103367,0.000923253,-1,3354.995,0.2,10000.0
2017-08-09 21:26:11.781994,0.00102316,0.000913852,-1,3354.995,0.2,10000.0
2017-08-09 21:26:14.234457,0.00101287,0.000904655,-1,3354.995,0.2,10000.0
2017-08-09 21:26:16.633904,0.00100279,0.000895656,-1,3354.995,0.2,10000.0
2017-08-09 21:26:19.002727,0.000992938,0.000886849,-1,3354.995,0.2,10000.0
2017-08-09 21:26:21.372869,0.000983288,0.000878229,-1,3354.995,0.2,10000.0
2017-08-09 21:26:24.127058,0.000973839,0.000869787,-1,3357.5,0.2,10000.501
2017-08-09 21:26:27.023753,0.374227,0.00430054,-1,3358.355,0.2,10000.672
2017-08-09 21:26:29.516231,0.631368,0.107049,0,3358.355,0.30000000000000004,10000.672
2017-08-09 21:26:32.747345,0.567718,0.0951404,0,3358.355,0.4,10000.672000000002
2017-08-09 21:26:35.164064,0.467711,0.0671629,-1,3358.355,0.4,10000.672000000002
2017-08-09 21:26:38.431310,0.379503,0.0470147,-1,3358.355,0.4,10000.672000000002
2017-08-09 21:26:41.385143,0.301609,0.0288835,-1,3358.355,0.4,10000.672000000002
2017-08-09 21:26:44.338903,0.186715,0.00635169,-1,3359.995,0.4,10001.328000000001
2017-08-09 21:26:47.640029,0.356447,0.0175949,-1,3359.995,0.4,10001.328000000001
2017-08-09 21:26:50.500370,0.326031,0.0143155,-1,3359.995,0.4,10001.328000000001
2017-08-09 21:26:53.873522,0.245626,0.00541767,-1,3359.995,0.4,10001.328000000001
2017-08-09 21:26:57.023798,0.104206,0.000195489,-1,3361.4849999999997,0.4,10001.924000000003
2017-08-09 21:27:00.391382,0.338094,0.00744364,-1,3361.4849999999997,0.4,10001.924000000003
2017-08-09 21:27:04.185368,0.320388,0.00642504,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:07.269934,0.424867,0.00512449,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:10.897840,0.375456,0.00406168,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:14.035044,0.304952,0.00231134,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:17.446755,0.196057,0.000305876,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:20.917039,0.0554263,1.43227e-06,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:24.737273,0.0120033,7.58876e-09,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:28.168735,0.00746605,1.78834e-09,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:31.621661,0.00674134,1.32553e-09,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:34.852995,0.00632827,1.10344e-09,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:38.042412,0.00597836,9.36932e-10,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:41.501708,0.00566868,8.04998e-10,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:45.052216,0.00539195,6.98613e-10,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:48.651794,0.00514304,6.11677e-10,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:52.291939,0.00491786,5.39797e-10,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:55.970157,0.00471312,4.79741e-10,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:27:59.268024,0.0045261,4.29089e-10,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:28:02.181131,0.00435455,3.86005e-10,-1,3362.995,0.4,10002.528000000002
2017-08-09 21:28:04.894008,0.00419659,3.49074e-10,-1,3363.165,0.4,10002.596000000001
2017-08-09 21:28:07.652689,0.303973,0.00154635,-1,3364.065,0.4,10002.956000000002
2017-08-09 21:28:11.127327,0.463277,0.00118618,-1,3364.105,0.4,10002.972000000002
2017-08-09 21:28:14.961247,0.57276,0.000773424,0,3364.2799999999997,0.5,10003.042000000001
2017-08-09 21:28:18.346454,0.653088,0.000560076,0,3364.285,0.6,10003.044500000002
2017-08-09 21:28:22.102354,0.711695,0.00043617,0,3364.325,0.7,10003.068500000001
2017-08-09 21:28:25.217849,0.755523,0.000352315,0,3364.585,0.7999999999999999,10003.250500000002
2017-08-09 21:28:29.199971,0.791667,0.000275385,0,3364.585,0.8999999999999999,10003.250500000002
2017-08-09 21:28:32.730280,0.695743,0.000223651,0,3364.585,0.9999999999999999,10003.250500000002
2017-08-09 21:28:36.302876,0.580786,0.000165053,0,3364.585,1.0999999999999999,10003.250500000002
2017-08-09 21:28:39.543402,0.471523,0.000134656,-1,3364.585,1.0999999999999999,10003.250500000002
2017-08-09 21:28:42.702411,0.381933,0.000117788,-1,3364.585,1.0999999999999999,10003.250500000002
2017-08-09 21:28:45.917574,0.314413,0.000107551,-1,3364.585,1.0999999999999999,10003.250500000002
2017-08-09 21:28:49.141857,0.264808,0.000100814,-1,3364.585,1.0999999999999999,10003.250500000002
2017-08-09 21:28:52.904538,0.22794,9.60545e-05,-1,3364.585,1.0999999999999999,10003.250500000002
2017-08-09 21:28:56.482716,0.199814,9.24887e-05,-1,3364.585,1.0999999999999999,10003.250500000002
2017-08-09 21:28:59.870871,0.177757,8.96924e-05,-1,3364.585,1.0999999999999999,10003.250500000002
2017-08-09 21:29:03.504063,0.160031,8.74215e-05,-1,3365.515,1.0999999999999999,10004.273500000003
2017-08-09 21:29:07.153494,0.242695,7.90112e-05,-1,3364.625,1.0999999999999999,10003.294500000004
2017-08-09 21:29:11.020437,0.145498,0.000148661,-1,3365.305,1.0999999999999999,10004.042500000003
2017-08-09 21:29:14.864767,0.215616,0.00012208,-1,3365.3,1.0999999999999999,10004.037000000004
2017-08-09 21:29:18.254264,0.127443,0.000229699,-1,3365.49,1.0999999999999999,10004.246000000003
2017-08-09 21:29:21.731204,0.193462,0.000168457,-1,3365.49,1.0999999999999999,10004.246000000003
2017-08-09 21:29:25.437392,0.181195,0.000162157,-1,3365.59,1.0999999999999999,10004.356000000003
2017-08-09 21:29:29.997095,0.269301,0.000128642,-1,3365.59,1.0999999999999999,10004.356000000003
2017-08-09 21:29:33.418855,0.247355,0.000123677,-1,3365.605,1.0999999999999999,10004.372500000003
2017-08-09 21:29:36.968652,0.342846,0.000106382,-1,3365.605,1.0999999999999999,10004.372500000003
2017-08-09 21:29:40.201353,0.308514,0.000102086,-1,3365.8,1.0999999999999999,10004.587000000003
2017-08-09 21:29:44.286843,0.403367,9.20945e-05,-1,3365.8,1.0999999999999999,10004.587000000003
2017-08-09 21:29:48.130728,0.357421,8.83722e-05,-1,3365.795,1.0999999999999999,10004.581500000002
2017-08-09 21:29:52.418090,0.228117,0.000166276,-1,3365.795,1.0999999999999999,10004.581500000002
2017-08-09 21:29:56.053302,0.190768,0.00014964,-1,3365.7799999999997,1.0999999999999999,10004.565000000002
2017-08-09 21:29:59.947097,0.111315,0.000281551,-1,3365.7799999999997,1.0999999999999999,10004.565000000002
2017-08-09 21:30:03.402895,0.0999277,0.000258294,-1,3365.77,1.0999999999999999,10004.554000000004
2017-08-09 21:30:07.392139,0.0557084,0.000485933,-1,3365.925,1.0999999999999999,10004.724500000004
2017-08-09 21:30:11.155375,0.0944007,0.000294202,-1,3365.925,1.0999999999999999,10004.724500000004
2017-08-09 21:30:14.577201,0.0914314,0.00028671,-1,3365.925,1.0999999999999999,10004.724500000004
2017-08-09 21:30:18.193253,0.0865912,0.000274615,-1,3365.925,1.0999999999999999,10004.724500000004
2017-08-09 21:30:21.770726,0.0821256,0.000263655,-1,3365.925,1.0999999999999999,10004.724500000004
2017-08-09 21:30:25.404432,0.0780907,0.000253918,-1,3365.925,1.0999999999999999,10004.724500000004
2017-08-09 21:30:29.058792,0.0744323,0.000245225,-1,3365.925,1.0999999999999999,10004.724500000004
2017-08-09 21:30:32.768628,0.0711006,0.000237417,-1,3365.925,1.0999999999999999,10004.724500000004
